x,y,pred_mean
39.32,79.14,997.7480700277258
39.46736842105263,79.14,997.5322838846179
39.614736842105266,79.14,997.3348656142172
39.76210526315789,79.14,997.0094276779696
39.909473684210525,79.14,997.6740905494283
40.05684210526316,79.14,996.0725141124241
40.20421052631579,79.14,996.4371553578131
40.351578947368424,79.14,996.194333243965
40.49894736842105,79.14,995.7713071745952
40.64631578947368,79.14,995.6985224823221
40.793684210526315,79.14,995.6789082691685
40.94105263157895,79.14,994.8663635924995
41.088421052631574,79.14,994.4312266844502
41.23578947368421,79.14,994.7862365577332
41.38315789473684,79.14,994.891909527905
41.53052631578947,79.14,992.1445253328277
41.677894736842106,79.14,991.384026738326
41.82526315789473,79.14,989.0333335328854
41.972631578947365,79.14,987.5144492072458
42.12,79.14,985.6177311856935
39.32,79.3457894736842,999.6191170174097
39.46736842105263,79.3457894736842,999.4581976480043
39.614736842105266,79.3457894736842,999.3695658292169
39.76210526315789,79.3457894736842,999.0058388607108
39.909473684210525,79.3457894736842,999.6705017321697
40.05684210526316,79.3457894736842,998.1661398919396
40.20421052631579,79.3457894736842,998.5307811373287
40.351578947368424,79.3457894736842,998.2879590234807
40.49894736842105,79.3457894736842,997.9182702121753
40.64631578947368,79.3457894736842,997.8454855199021
40.793684210526315,79.3457894736842,997.8258713067484
40.94105263157895,79.3457894736842,997.2493049365311
41.088421052631574,79.3457894736842,996.8093496413852
41.23578947368421,79.3457894736842,997.1643595146683
41.38315789473684,79.3457894736842,997.2700324848399
41.53052631578947,79.3457894736842,995.4617032091177
41.677894736842106,79.3457894736842,994.701204614616
41.82526315789473,79.3457894736842,992.3055049575626
41.972631578947365,79.3457894736842,991.1586595835355
42.12,79.3457894736842,989.0234564389986
39.32,79.55157894736843,1004.8701109871544
39.46736842105263,79.55157894736843,1004.8831884725876
39.614736842105266,79.55157894736843,1004.709074331222
39.76210526315789,79.55157894736843,1004.3453473627163
39.909473684210525,79.55157894736843,1005.1991835890154
40.05684210526316,79.55157894736843,1003.6822690874949
40.20421052631579,79.55157894736843,1004.0469103328837
40.351578947368424,79.55157894736843,1003.8040882190357
40.49894736842105,79.55157894736843,1003.4343994077304
40.64631578947368,79.55157894736843,1003.3616147154574
40.793684210526315,79.55157894736843,1003.3420005023034
40.94105263157895,79.55157894736843,1002.7654341320864
41.088421052631574,79.55157894736843,1002.6073175466178
41.23578947368421,79.55157894736843,1002.9623274199006
41.38315789473684,79.55157894736843,1003.0680003900726
41.53052631578947,79.55157894736843,1001.3110324046726
41.677894736842106,79.55157894736843,1000.6031634683011
41.82526315789473,79.55157894736843,998.2074638112472
41.972631578947365,79.55157894736843,997.0404536316213
42.12,79.55157894736843,994.9229458955217
39.32,79.75736842105263,1007.2487415357817
39.46736842105263,79.75736842105263,1007.2720569244408
39.614736842105266,79.75736842105263,1007.0979427830754
39.76210526315789,79.75736842105263,1006.7342158145694
39.909473684210525,79.75736842105263,1007.5880520408684
40.05684210526316,79.75736842105263,1006.071137539348
40.20421052631579,79.75736842105263,1006.4357787847372
40.351578947368424,79.75736842105263,1006.1567652109269
40.49894736842105,79.75736842105263,1005.7443352383327
40.64631578947368,79.75736842105263,1005.6715505460597
40.793684210526315,79.75736842105263,1005.6519363329057
40.94105263157895,79.75736842105263,1005.0753699626888
41.088421052631574,79.75736842105263,1004.8635271406608
41.23578947368421,79.75736842105263,1005.2185370139438
41.38315789473684,79.75736842105263,1005.3242099841157
41.53052631578947,79.75736842105263,1003.5672419987158
41.677894736842106,79.75736842105263,1002.8153569333119
41.82526315789473,79.75736842105263,1000.4196572762584
41.972631578947365,79.75736842105263,999.2526470966324
42.12,79.75736842105263,997.1351393605327
39.32,79.96315789473684,1011.5516444121275
39.46736842105263,79.96315789473684,1011.5749598007866
39.614736842105266,79.96315789473684,1011.4008456594211
39.76210526315789,79.96315789473684,1011.0051106263992
39.909473684210525,79.96315789473684,1011.8589468526981
40.05684210526316,79.96315789473684,1010.3420323511776
40.20421052631579,79.96315789473684,1010.7066735965667
40.351578947368424,79.96315789473684,1010.4482148614663
40.49894736842105,79.96315789473684,1010.0357848888721
40.64631578947368,79.96315789473684,1010.0248380675683
40.793684210526315,79.96315789473684,1010.0816706823713
40.94105263157895,79.96315789473684,1009.5051043121541
41.088421052631574,79.96315789473684,1009.2932614901265
41.23578947368421,79.96315789473684,1009.6482713634093
41.38315789473684,79.96315789473684,1009.753944333581
41.53052631578947,79.96315789473684,1007.9969763481813
41.677894736842106,79.96315789473684,1007.1584983795516
41.82526315789473,79.96315789473684,1004.762798722498
41.972631578947365,79.96315789473684,1003.5957885428719
42.12,79.96315789473684,1001.4321312822939
39.32,80.16894736842106,1014.527642398539
39.46736842105263,80.16894736842106,1014.5509577871982
39.614736842105266,80.16894736842106,1014.473670258736
39.76210526315789,80.16894736842106,1014.077937635007
39.909473684210525,80.16894736842106,1014.9317738613059
40.05684210526316,80.16894736842106,1013.3721181984964
40.20421052631579,80.16894736842106,1013.7367594438855
40.351578947368424,80.16894736842106,1013.4783007087851
40.49894736842105,80.16894736842106,1013.065870736191
40.64631578947368,80.16894736842106,1013.0549239148869
40.793684210526315,80.16894736842106,1013.1117565296901
40.94105263157895,80.16894736842106,1012.5557449981827
41.088421052631574,80.16894736842106,1012.3439021761549
41.23578947368421,80.16894736842106,1012.6989120494378
41.38315789473684,80.16894736842106,1012.8045850196094
41.53052631578947,80.16894736842106,1011.0940871967279
41.677894736842106,80.16894736842106,1010.2556092280981
41.82526315789473,80.16894736842106,1007.8599095710447
41.972631578947365,80.16894736842106,1006.6928993914185
42.12,80.16894736842106,1004.6317528566473
39.32,80.37473684210526,1019.3836154779153
39.46736842105263,80.37473684210526,1019.406930866574
39.614736842105266,80.37473684210526,1019.329643338112
39.76210526315789,80.37473684210526,1018.9339107143832
39.909473684210525,80.37473684210526,1019.7877469406823
40.05684210526316,80.37473684210526,1018.9167502563672
40.20421052631579,80.37473684210526,1019.2813915017564
40.351578947368424,80.37473684210526,1019.0229327666558
40.49894736842105,80.37473684210526,1018.6105027940614
40.64631578947368,80.37473684210526,1018.5995559727576
40.793684210526315,80.37473684210526,1018.6563885875609
40.94105263157895,80.37473684210526,1018.1003770560535
41.088421052631574,80.37473684210526,1017.8885342340255
41.23578947368421,80.37473684210526,1018.2640989460182
41.38315789473684,80.37473684210526,1018.3244262172652
41.53052631578947,80.37473684210526,1016.6139283943835
41.677894736842106,80.37473684210526,1015.7754504257538
41.82526315789473,80.37473684210526,1013.3797507687003
41.972631578947365,80.37473684210526,1012.1699758041278
42.12,80.37473684210526,1010.0998805879087
39.32,80.58052631578947,1025.5415210710103
39.46736842105263,80.58052631578947,1025.5764840725724
39.614736842105266,80.58052631578947,1025.49919654411
39.76210526315789,80.58052631578947,1025.1034639203813
39.909473684210525,80.58052631578947,1025.9573001466804
40.05684210526316,80.58052631578947,1025.0806050752687
40.20421052631579,80.58052631578947,1025.4452463206576
40.351578947368424,80.58052631578947,1025.1867875855573
40.49894736842105,80.58052631578947,1025.0046294678016
40.64631578947368,80.58052631578947,1024.9936826464977
40.793684210526315,80.58052631578947,1025.0008157734012
40.94105263157895,80.58052631578947,1024.3736728547972
41.088421052631574,80.58052631578947,1024.1618300327693
41.23578947368421,80.58052631578947,1024.4746915189553
41.38315789473684,80.58052631578947,1024.5350187902025
41.53052631578947,80.58052631578947,1022.8552814831332
41.677894736842106,80.58052631578947,1022.2140032775219
41.82526315789473,80.58052631578947,1019.8668370183182
41.972631578947365,80.58052631578947,1018.5935325491644
42.12,80.58052631578947,1016.4815018490739
39.32,80.78631578947369,1029.7379704580887
39.46736842105263,80.78631578947369,1029.7844833679933
39.614736842105266,80.78631578947369,1029.707195839531
39.76210526315789,80.78631578947369,1029.3114632158022
39.909473684210525,80.78631578947369,1030.1652994421013
40.05684210526316,80.78631578947369,1029.3911150964962
40.20421052631579,80.78631578947369,1029.7557563418852
40.351578947368424,80.78631578947369,1029.5019185745266
40.49894736842105,80.78631578947369,1029.3197604567708
40.64631578947368,80.78631578947369,1029.308813635467
40.793684210526315,80.78631578947369,1029.3159467623707
40.94105263157895,80.78631578947369,1028.6888038437664
41.088421052631574,80.78631578947369,1028.4769610217386
41.23578947368421,80.78631578947369,1028.7015277229787
41.38315789473684,80.78631578947369,1028.7618549942256
41.53052631578947,80.78631578947369,1027.0821176871564
41.677894736842106,80.78631578947369,1026.440839481545
41.82526315789473,80.78631578947369,1024.093673222341
41.972631578947365,80.78631578947369,1022.8203687531874
42.12,80.78631578947369,1020.8228751498715
39.32,80.9921052631579,1033.873209349758
39.46736842105263,80.9921052631579,1033.9197222596629
39.614736842105266,80.9921052631579,1033.8424347312005
39.76210526315789,80.9921052631579,1033.4566601719878
39.909473684210525,80.9921052631579,1034.3242684933637
40.05684210526316,80.9921052631579,1033.5500841477583
40.20421052631579,80.9921052631579,1033.9147253931478
40.351578947368424,80.9921052631579,1033.6366911204127
40.49894736842105,80.9921052631579,1033.4545330026572
40.64631578947368,80.9921052631579,1033.4435861813533
40.793684210526315,80.9921052631579,1033.4507193082568
40.94105263157895,80.9921052631579,1033.0554909057817
41.088421052631574,80.9921052631579,1032.8482690514957
41.23578947368421,80.9921052631579,1033.0728357527357
41.38315789473684,80.9921052631579,1033.1331630239827
41.53052631578947,80.9921052631579,1031.4534257169134
41.677894736842106,80.9921052631579,1030.8372700919474
41.82526315789473,80.9921052631579,1028.5432489940335
41.972631578947365,80.9921052631579,1027.26994452488
